recommendationid,language,review,voted_up,timestamp_created,timestamp_updated,author.playtime_forever,author.playtime_at_review,steam_purchase,received_for_free,votes_up,votes_funny,weighted_vote_score,comment_count
224546303,schinese,"非常好游戏,什么叫删牌给增益啊.jpg",True,1777674753,1777674753,464,213,True,False,1,0,0.523809552192687988,0
224546165,spanish,Dopamina,True,1777674618,1777674618,1849,918,True,False,0,0,0.5,0
224546093,english,"Finished the game with more than 130 unlock.
There are minor bugs.
Hope devs add endless or longer games.",True,1777674552,1777832546,1875,1875,True,False,0,0,0.5,0
224546073,spanish,muy guapo y entretenido,True,1777674532,1777674532,1012,986,True,False,0,0,0.5,0
224546039,brazilian,goty,True,1777674507,1777674507,1270,1270,True,False,0,0,0.5,0
224545716,english,"80% more addictive than Vampire Survivors.
I had things to do today...",False,1777674207,1777674207,19,19,True,False,0,1,0.369810044765472412,1
224545487,english,"fun and addicting.. a gem worth playing, even by those that didn't play vampire survivors",True,1777673951,1777673951,1092,600,True,False,0,0,0.5,0
224545408,brazilian,Um deck-builder rogue-like viciante,True,1777673873,1777673873,2175,2175,True,False,0,0,0.5,0
224545374,spanish,"Que buen juego por la c-s-m-r, vengo del vampire survivors y miercoles este juego es muy similar y eso que es con cartas XD, me encantó y muy recomendado",True,1777673836,1777673836,512,271,True,False,0,0,0.5,0
224545336,english,"Oh. Oh no. It's the game I liked, but now in one of my favourite genres.

I'm in big trouble.",True,1777673800,1777673800,621,224,True,False,0,0,0.5,0
224545165,english,FWEHH. THIS GAME IS SO VAMP AND LIT🔥🔥🔥,True,1777673634,1777673634,1146,705,True,False,0,1,0.5,0
224544958,german,"Super nice! Leider bisher (10 Stunden) extrem einfach und dadurch langatmig. Hoffe, es wird noch etwas anspruchsvoller.",True,1777673437,1777711012,910,635,True,False,0,0,0.5,0
224544911,english,8.5/10 хорошая игра из жанра надо сломать игру!,True,1777673404,1777673404,897,875,True,False,0,0,0.5,0
224544901,english,Might be blasphemous to say this but I'm enjoying it more than Survivors.,True,1777673394,1777673852,460,87,True,False,0,0,0.5,0
224544827,english,if you like survivor as I do I think you gonna like it too !,True,1777673325,1777673325,2871,2871,True,False,0,0,0.5,0
224544612,english,it's like Vampire Survivors but good,True,1777673118,1777673118,1548,1388,True,False,0,0,0.5,0
224544386,brazilian,Ultra Maximum Overkill!!!,True,1777672892,1777672892,1602,1043,True,False,0,0,0.5,0
224543788,spanish,esta entretenido aunque faltan vampiros que se arrastren por lo cual le doy 1/10,True,1777672327,1777672327,885,461,False,False,0,0,0.5,0
224543674,english,Let me just tell you something. 50hrs were magically deleted from my life and my ♥♥♥♥♥♥♥ god was it wonderful everystep of the way. I got sucked in and couldnt stop playing. Thank you.,True,1777672217,1777672217,3015,3015,True,False,0,0,0.5,0
224543359,turkish,oynayan bilir,True,1777671926,1777671926,931,827,True,False,0,0,0.5,0
224543020,french,Yes,True,1777671619,1777671619,2304,2139,True,False,0,0,0.5,0
224542974,english,Cannot recommend enough. Took about 25 hours to complete but it was super fun. Gift from a friend. Would be cool to see Steam Workshop added but I doubt anyone can match the art style so well,True,1777671574,1777671574,1552,1552,False,True,0,0,0.5,0
224542824,schinese,你这地牢里面怎么全是正收益啊！鉴定为今年肉鸽卡牌新欢！,True,1777671441,1777672769,710,605,True,False,0,0,0.5,0
224541916,english,playable crack,True,1777670582,1777670582,1923,1923,True,False,0,0,0.5,0
224541906,english,"Honestly found it kind of boring and lacking in tactical decision-making. Feels like you mostly just play the cards you get, and there's an easy-to-understand optimal order, there's no puzzle to solve. I guess the deckbuilding might manage to make it interesting, but with only seeing like 5 card types and drawing 3 per turn for the first 40 minutes of play-time, the game completely lost me. Looking at the trailer, it doesn't look like cards really change up that much either - which makes sense, since it's building on Vampire Survivors attacks and features, while cutting down a whole dimension of play. And the gameplay feels too slow to give you that chaotic Vampire Survivors dopamine, so it doesn't do it for me on that end either.

Love the graphics and navigation though, really nostalgic.",False,1777670574,1777670574,36,36,True,False,2,2,0.47450980544090271,0
224541827,english,Really great. Enough content for around 20h to max every thing.,True,1777670506,1777670506,1311,1311,True,False,0,0,0.5,0
224541684,english,Well made and decent difficulty that keeps the game entertaining and fun to play,True,1777670366,1777670366,4068,4068,True,False,0,0,0.5,0
224541350,french,super jeux de carte,True,1777670060,1777670060,1664,801,True,False,0,0,0.5,0
224541117,schinese,全程无尿点，后期红死神都是减速带,True,1777669842,1777977447,2349,1745,True,False,0,0,0.5,0
224540760,english,Dat dopamine hit,True,1777669508,1777669508,1987,798,True,False,0,0,0.5,0
224540645,russian,реально жесть,True,1777669408,1777669408,1430,680,True,False,1,0,0.52173912525177002,0
224540603,brazilian,vicio,True,1777669374,1777669374,1974,347,True,False,0,0,0.5,0
224540530,tchinese,無需多言 爽度十足,True,1777669306,1777669306,1663,1580,True,False,0,0,0.5,0
224540089,german,"Das Spiel macht mega viel Spaß und süchtig. 🤩
Ich kann es nur weiterempfehlen!",True,1777668933,1777668933,862,694,True,False,0,0,0.5,1
224539746,english,balala but with blood suckers,True,1777668636,1777668636,700,443,True,False,0,0,0.5,0
224539187,french,très heureux de savoir que je vais encore développer une nouvelle addiction,True,1777668160,1777668176,1254,250,True,False,0,1,0.5,0
224538930,english,"It's a really fun game, I just hope more content is added in the future. I feel like something special has been done here but unfortunately it ends sooner than I would've liked. Still easily worth the low price of admission though, especially if you're a fan of Vampire Survivors..",True,1777667910,1777667910,1933,1933,True,False,0,0,0.5,0
224538873,german,diese gut ja,True,1777667866,1777667866,1196,750,True,False,0,0,0.5,0
224538767,spanish,"El juego es bastante divertido, claramente tiene uno que estar activo el 100% del tiempo jugando las cartas, pero el sistema de combo mejora muchísimo cuando desbloqueas ciertas cartas, al punto en que puedes armar mazos que te dejan prácticamente romper el juego. 100% recomendado para los que les gustó Vampire Survivors. Y para los que quieren un juego como Slay the Spire se llevarán una agradable sorpresa.",True,1777667790,1777667790,3987,3740,True,False,0,0,0.5,0
224538567,polish,Once again great game from this studio. It's awesome.,True,1777667587,1777667587,3962,3323,True,False,1,0,0.5,0
224538359,spanish,"Gran juego, mejor persona, soy er vampiro de tus sueños.",True,1777667404,1777667404,630,199,True,False,0,0,0.5,0
224537967,russian,а вампиров видимо в следующую игрушку завезут,True,1777667071,1777667179,956,956,True,False,1,0,0.508196711540222168,0
224537643,russian,"Хайп. Сильный вайб сирвивора и довольно проработана
",True,1777666785,1777666785,614,612,True,False,0,0,0.5,0
224536239,schinese,"基本上和幸存者的体验一模一样，前期可能会卡住导致玩的不是那么舒服，但当内容一旦丰富起来就变得巨爽。
期待后面的内容更新！",True,1777665572,1777665731,1146,948,True,False,1,0,0.500716328620910645,0
224535967,schinese,不对不对，卡牌肉鸽游戏不是这么做的，你不该让玩家受大苦，砍废所有的玩家所常用的流派，将所有的小怪的机制和伤害提升到一个阈值。然后再将最难打的boss加强吗。你让玩家爽到昏厥是不对的。,True,1777665325,1777665325,1041,90,True,False,233,193,0.925582051277160645,0
224534826,schinese,游戏的多样性啊，偶尔玩玩这种正反馈强烈的是真的很爽啊，缓解了不少工作的疲惫，开心,True,1777664363,1777664363,763,260,True,False,1,0,0.500716328620910645,0
224534673,english,Excellent and addicting!,True,1777664233,1777664233,1083,471,True,False,0,0,0.5,0
224534371,english,This is a very cool concept. If you liked Vampire Survivors and enjoy deck builders this is for sure a title you shouldn't miss. It's very fun to see core gameplay mechanics from the previous title being adapted in such a creative and seamless way. I feel like balancing could be done better but that's just me. Overall a very enjoyable game and as a bonus if you want to have an introduction into the genre Vampire Crawlers and Balatro are the way to go.,True,1777663980,1777663980,734,734,True,False,0,0,0.5,0
224534272,french,Quel banger !!,True,1777663912,1777663912,1176,1079,True,False,0,0,0.5,0
224534251,english,"a great rouge-like dungeon crawler bathed in the serotonin infused vampire survivor aesthetics. Nice and great build diversity and town building. 14 hours is great for the price.
",True,1777663901,1777663901,413,413,True,False,0,0,0.5,0
224534025,japanese,"ローグライトといえばというレベルで完成度としては高く楽しめるが、仕様の都合で実質的なループがしやすく、かなり難易度は低い。
前作のような、ギリギリクリアできるかどうかというシーンはあまりない。すぐに負けるか余裕でクリアするかのどちらかになることがほとんどで、パターンを作ってしまえば作業感がかなり強くなる。
最初は楽しいけど、一気にやってしまうと飽きてしまう人もいるかもしれない。",True,1777663706,1777663706,842,768,True,False,3,0,0.54356849193572998,0
224533906,schinese,纯粹的快乐,True,1777663603,1777663603,927,843,True,False,0,0,0.5,0
224533134,schinese,"简陋的UI
极致的爽感
杀戮尖塔 小丑牌 死亡细胞的结合体
我喜欢的点全拼一起了
尖塔2更新后一直不想玩
全靠这个和怪物火车2拯救我的肉鸽卡牌游戏荒",True,1777662920,1777662920,426,234,True,False,0,0,0.5,0
224532992,english,Yes.,True,1777662800,1777662800,2767,203,True,False,0,0,0.5,0
224532540,french,"Très bel équilibrage, il manque certainement juste des explications sur les effets qui ne sont pas tout a fait claire, autrement le jeu est super !",True,1777662448,1777662448,1174,403,True,False,0,0,0.5,0
224532480,english,"it is very funy, the items are very creative
",True,1777662402,1777662402,777,467,True,False,0,0,0.5,0
224532320,russian,"Збс, особенно если нет эпилепсии",True,1777662262,1777662262,2004,909,False,True,0,0,0.5,0
224532100,english,"Poncle does it again. It's basically a Mystery Dungeon game with an excellent unique mechanic in the form of the combo system. Once you have a build going it truly gives you the same feeling as a endgame VS run.

Being honest, I wasn't sure if they could capture lightning twice, but somehoiw they did. And for $10 too? It's a genuine steal. Buy it and play it, it's worth it.",True,1777662073,1777662073,590,248,True,False,0,0,0.5,0
224531922,ukrainian,"Приємна і чілова гра. Не наркоманська, бо вистачає 1-2 катки за день і все. Боюсь на вистачить її на 100 годин, але і норм.",True,1777661912,1777661912,1882,906,True,False,7,0,0.625164628028869629,0
224531869,schinese,整个吸血鬼系列的设计水平其实惊人的高。他们允许玩家玩弄游戏底层机制的同时却在数值膨胀上非常理性——等你膨胀到头这游戏基本就打通了。你可以说他们不懂电子游戏，但是他们绝对懂一个老虎机该长什么样。,True,1777661864,1777661864,1801,1801,True,False,0,1,0.5,0
224531178,english,"Unreal Game, 4 hours in and it felt like 10 mins , totally recommend 10/10",True,1777661281,1777661281,900,177,True,False,0,1,0.5,0
224531135,english,"It took me about sixteen hours to 100% the game ([i]so far[/i])- and, yeah, it's good. I've got no real complaints about the game. It's another great game from poncle. If you like Vampire Survivors and enjoy card builders- this should be an instant buy for you.",True,1777661245,1777661245,1010,1010,True,False,0,0,0.5,0
224531108,brazilian,"Muito viciante e a arte é muito bonita!
Matar os inimigos e ver a barra de xp enchendo é muito satisfatório, a trilha é extremamente interessante.
Amei, compre sem medo se tu curte deck builder",True,1777661226,1777661226,1478,426,True,False,0,0,0.5,0
224530798,english,10/10,True,1777661003,1777661003,356,147,True,False,0,0,0.5,0
224530788,english,My biggest complaint is the number of buttons I need to push to leave the game. Everything else is great.,True,1777660994,1777660994,248,218,True,False,1,0,0.523809552192687988,0
224530706,french,"Un des rares jeux que j'ai eu envie et que j'ai 100%
La musique part directement dans ma playlist, merci pour le jeu c'était super 👌",True,1777660920,1777660920,2352,2352,True,False,0,0,0.5,0
224530302,brazilian,"jogo bom demais
zero defeitos
gameplay mt boaa
nota 4000000000
",True,1777660584,1777660584,2228,2228,True,False,0,0,0.5,0
224530243,portuguese,Excelente!!! Mais do que recomendado!!!!,True,1777660534,1777660534,1834,1834,True,False,0,0,0.5,0
224529892,english,Yes,True,1777660243,1777660243,1098,624,True,False,0,0,0.5,0
224529698,schinese,超好玩,True,1777660084,1777660084,1100,460,True,False,0,0,0.5,0
224529455,english,Good Game,True,1777659877,1777659877,745,544,True,False,0,0,0.5,0
224529255,spanish,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢐⣤⣼⣿⣿⣿⣿⣿⣿⣷⣶⣦⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣢⣾⣿⣿⣿⣿⣿⣿⣿⣿⣯⣿⣿⣿⣿⣿⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⡟⠛⢻⠉⡉⠍⠁⠁⠀⠈⠙⢻⣿⣿⣿⣿⣿⣿⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⠏⢠⢀⡼⡄⠃⠤⠀⠀⠀⠀⠀⡐⠸⣿⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡜⢰⣸⡎⣀⣷⣤⣶⣶⣶⣦⡀⠀⠈⠓⢿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣇⣤⣯⣿⣿⣿⣿⣿⣿⣿⣭⣯⡆⠀⠀⠘⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡿⣻⣿⣿⣼⠀⢹⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⢘⣿⠙⠡⢽⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢙⣛⣿⣯⠏⠀⢀⣿⣿⣿⣯⣠⡀⠀⠀⠀⢀⣾⡏⠒⢻⣷⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⡟⢘⣏⣺⣤⣬⣭⣼⣿⣿⣯⡉⢻⣦⣌⣦⣾⣿⣿⡚⠾⠿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠐⢹⡼⣿⣿⢼⣿⣿⣿⣿⣿⣿⣿⣾⣿⣿⣿⡿⣿⢿⡟⢳⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢳⣿⣧⡞⣻⣩⣽⡽⣿⣿⣿⣿⣿⣿⣿⣿⡟⣠⣿⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⡿⣇⣬⣿⣿⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣿⡿⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡛⣿⣄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢼⡃⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠋⠁⠀⠀⠀⠀⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠓⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠈⢳⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠛⠿⢿⡟⠻⢿⣿⡷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⣍⠓⠲⠤⢤⣄⡀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣇⠀⠈⣿⡏⠀⠀⢀⡀⠀⠀⠀⠀⠀⠀⠀⠈⠈⢯⡁⠀⠀⠀⠉⠹⠶⢤⣀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣻⠀⢀⠹⣿⡆⠀⢰⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⢻⣷⣤⣄⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⠴⠚⢩⠀⢸⡄⢹⣿⣦⣸⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣷⣤⡄⠀⢀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⠴⠋⡀⣀⣰⣿⠀⠄⠹⣾⣿⣿⡿⣿⠀⢠⣤⣀⣴⣤⣤⡴⠶⠶⠿⠿⠛⠛⠋⠉⠉⣠⣿
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⠞⠁⢀⡱⠏⠉⡟⠃⠀⠀⠀⢸⣿⣿⠇⣿⡴⠾⠛⠉⠉⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⡿⠟
⠀⠀⠀⠀⠀⠀⠀⠀⢀⣀⡤⠖⢋⣡⣶⣿⣂⡼⠁⠉⠙⠋⠙⠿⠟⣢⣄⢿⡟⠴⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⠈⠀⠀
⠀⠀⠀⢀⣠⠴⠚⠉⠉⠀⠀⠀⠀⠀⣸⡿⠟⠀⠀⠀⠀⠀⠀⠲⣾⡛⣿⣬⡄⠀⠀⠁⠠⣤⠆⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⣠⠞⠉⠀⠀⠀⠀⠀⠀⠀⠀⠤⠚⠉⠀⠀⠀⠀⠀⠀⠀⠀⠺⣿⡟⣿⡟⠀⠀⠂⠂⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠂⠀⠀⠀⠀⠀⠀⠀
⠞⠁⠀⠀⠀⠀⠀⠀⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢐⡀⡀⣼⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⠀⠈⠁⠆⠀⠀⠀",True,1777659728,1777659766,659,266,True,False,0,0,0.5,0
224528982,english,"Well, it took me about 20 hours to beat this thing, which, honestly, is more than I usually get out of these kind of games. At first glance this looks like a roguelike card battler for morons. Tiny (default) hand, no real synergies, but there is magic here. The combo system is rewarding once you figure out how to abuse it.",True,1777659505,1777659505,1242,1241,True,False,0,0,0.5,0
224528076,english,"1 2 3 ,|  1 2 3 , | 1 2 3 , | 1 2 3 ,|  1 2  3 4 5 ,|  1 4 5.  BOOOM. go infinate go infinate go infinate.  1  2 3 4 5 , draw draw draw.

what was i saying again?

alright , i want to draw today, (12:00pm right now) i'll just play like 1 run then do that. Holy its 8pm. 

what was i saying again?

oh this game is 10/10 , game of the year.  Made a insane first game and somehow made a even better second game that caters to me more. Its a must buy. You will get addicted.",True,1777658750,1777658750,1402,912,True,False,0,0,0.5,0
224527849,tchinese,很好的割草游戲,True,1777658566,1777658566,1384,301,True,False,0,0,0.5,0
224527624,schinese,爽！,True,1777658393,1777658393,1388,1388,True,False,0,0,0.5,0
224527496,english,This is the Nerd Poker card game that showers every day . Puts on extra deodorant  and high fives you if it loses. Unlike those other card games...,True,1777658258,1777658258,443,443,True,False,0,0,0.5,0
224527366,english,dopamine simulator,True,1777658143,1777658143,1317,1317,True,False,0,0,0.5,0
224527079,english,"Its just more vampire survivors but with cards, so fun, so addictive. If you liked vampire survivors, play it.",True,1777657921,1777657921,1386,1386,True,False,0,0,0.5,0
224527057,schinese,爽👍！这才叫卡牌游戏😋👍！,True,1777657898,1777657898,1856,414,True,False,0,0,0.5,0
224527041,schinese,我愿称之为最强卡牌游戏,True,1777657881,1777657881,146,14,True,False,0,0,0.5,0
224526820,russian,"Отличный карточный батлер со странным послевкусием. Это очень казуальная игра, где проиграть практически нереально. Если в начале надо сколько-нибудь думать, то в конце игры просто нажимаем в бою одну кнопку и разваливаем карту за пару минут

Как по мне, всё же не хватило сложности или хотя бы головоломок. Также в игре нет ""редких"" карт — все карты равнозначны. Но опять же, надо понимать, что игра близка к IDLE-жанру

Большой вопрос: что дальше? За двадцать часов мне этой игры хватило в том виде, что уже есть. Если просто добавят дополнительных персонажей без новых механик — это уже не покатит, просто наскучит",True,1777657681,1777657681,1256,1256,True,False,0,0,0.5,0
224526655,english,финал просто синема ✋😐🤚,True,1777657565,1777657565,1352,1352,True,False,1,0,0.523809552192687988,0
224526558,schinese,爽,True,1777657473,1777657473,1496,1376,True,False,0,0,0.5,0
224526246,english,"vampire survivors, and cards, and voices.",True,1777657214,1777657214,2723,2723,True,False,0,0,0.5,0
224526074,schinese,什么叫卡牌肉鸽?,True,1777657076,1777657076,2008,1165,True,False,0,0,0.5,0
224525899,russian,"Дешевый дофамин версии 2.0
Игра держит тот же уровень балдежа, что и её батя",True,1777656947,1777656947,158,51,True,False,0,0,0.5,0
224525663,english,"Unfortunately, this game just wasn't for me. It still has all the same polish as Vampire Survivors and you can tell a ton of work went into it, but the ""just one more game"" draw wasn't there for me. Definitely worth picking up if you enjoy something like Balatro.",True,1777656763,1777656763,166,166,True,False,0,0,0.5,0
224525270,schinese,玩过前作的话非常好上手，各种属性、合成配方都是一样的，爽就完事了，这才是肉鸽卡牌该有的样子,True,1777656422,1777656422,738,260,True,False,0,0,0.5,0
224525266,english,"This game promises to take the frantic, unhinged gameplay of Vampire Survivors and bring it to an entirely new genre, which is a pretty tall order on its own. Thankfully, the developers managed to not only deliver on that promise, but may have gone even bigger than last time. While every location and playable character is taken straight from the original Survivors, they've all received new details that add some surprising depth to them that wasn't present before. The new gameplay has a pretty slow start, as you're a lot more restricted in terms of options than other card battlers; however, the game makes up for it with frequent unlocks and a level up system that gives out new cards like candy. What really sets this game apart is the combo system, where playing cards of ascending cost makes each subsequent card stronger. It's a system that gives you just that little bit of extra firepower you need in the early and midgame, and can be blown wide open once you have the right upgrades. Your build can go many different ways over the course of a run, your cards themselves can have a variety of modifications slapped onto them, and the huge cast of characters adds both a layer of strategy and a way to finetune your playstyle just the way you want it. It's a game that is designed to be broken, and there are of course secrets you can find if you, say, have a deck that can loop itself infinitely, for example. The game turns such ridiculous exploits into special challenges that reward you for finding and overcoming them, just like the original game.

My only real complaint for this game is that the difficulty curve can be somewhat temperamental at times. There are three transitional stages in the game that act as little more than walls that halt your progress and force you to grind for money to power up with. These stages are incredibly linear and extremely punishing, unlike the rest of the game which gives you far more freedom on how to approach things. The last one of these stages is the most egregious as there is only a single other stage in-between the previous linear stage and that one, and it forces a much more passive playstyle on you if you don't want to backtrack, or if you can't afford to unlock the one character who makes the money grinding process much easier like I couldn't on my first playthrough. I feel like there must've been a better way to scale the game's difficulty, but I can see this becoming less of a problem over time as new stages get added in future updates. The only other issue I had was some slight jank with keyboard controls, and the game completely locked up on me once at the end of a long session, forcing me to restart my entire PC as the game just wouldn't close even if I used Task Manager.

Overall though, I am a massive fan of this game just like its predecessor. It's got charm, a style that poncle can definitively call their own, and gameplay you're not gonna get anywhere else for at least the 6 months it'll take for the copycats to start coming out. I'm absolutely looking forward to seeing what the developers have in store for future updates, and any new crossovers that are on the way.",True,1777656420,1777656420,1385,1385,True,False,0,0,0.5,0
224524496,english,sexo,True,1777655812,1777655812,1921,1921,True,False,0,0,0.5,0
224524376,tchinese,Slay the Spire is the Best,False,1777655723,1777655723,398,398,True,False,1,2,0.456431567668914795,0
224524245,english,Good,True,1777655623,1777655623,207,205,True,False,0,0,0.5,0
224523666,english,"very good game,202605",True,1777655174,1777655174,418,235,True,False,0,0,0.5,0
224523663,schinese,让玩家爽的游戏,True,1777655172,1777655172,1285,846,True,False,0,0,0.5,0
224523422,schinese,我真拜服了，制作者太会做爽游了，还是一如幸存者那套老虎机的开箱特效和音乐，各种正反馈来的恰到好处，核心机制十分简单，你只需要把手里的牌按能量从小到大打出去：012301230123，就是这种按摩大脑皮层的爽感十分上瘾,True,1777654973,1777654973,806,806,True,False,1,0,0.523809552192687988,0
224523350,english,"  Still crack, but cards this time!",True,1777654915,1777654915,411,356,True,False,0,0,0.5,0
224523317,english,"I'm not really liking the game, because all it consists of is just hitting the Play All cards button. Unless I'm missing something, you can never run out of cards. So you will win the battle no matter what.",False,1777654899,1777654899,61,61,True,False,0,0,0.454545468091964722,0
224522946,english,"Not quite as addictive as Vampire Survivors but its definitely a good casual dopamine rush for people who like deck builders/dungeon crawlers.

The game gets insanely easy the more you play, so if you're in it for the actual gameplay nerf yourself.",True,1777654576,1777654576,1459,835,True,False,0,0,0.5,0
224522854,japanese,"最初はヴァンサバで面白かった
途中から様子がおかしくなって、プレイに時間制限のような素早さを求めるようになって面白くなくなった
こっちのカード処理中に割り込んでくるのは面白くないよ",False,1777654490,1777654490,692,692,True,False,5,1,0.533599376678466797,0
224522634,english,"too addictive, I like it.",True,1777654301,1777654301,266,184,True,False,0,0,0.5,0
224522412,schinese,"4月29日:天时骤暖至八十度以上，不能读书，与沈、陈诸君打纸牌，又与刘、侯诸君打中国牌，以为消遣之计。

4月30日:晏起。读生物学。打牌。

5月6日:读论文集。打牌。

5月7日:上课。打牌。

6月5日:考生物学。下午考德文。夜打牌。

7月2日:天热不能作事，打牌消遣。

7月3日:今日天气百一十度。打牌。

7月8日:无事。打牌。天气稍凉矣。

7月6日:化学(八时至一时)。打牌。

7月13日：打牌。

7月14日：打牌。

7月15日：打牌。

7月16日：胡适之啊胡适之！你怎么能如此堕落！先前定下的学习计划你都忘了吗？子曰：“吾日三省吾身。”不能再这样下去了！

7月17日：打牌。

7月22日:打牌。读美国短篇名著数种。",True,1777654114,1777654114,2789,1261,True,False,1,2,0.519999980926513672,0
224522327,english,"Very original, fun, and chaotic. A bit of a slow burner like Vampire Survivors. Missing a few QoL features.",True,1777654052,1777654052,1948,526,True,False,0,0,0.5,0
224522304,brazilian,"Esse jogo me tirou de um limbo de tédio muito grande, jogo simples, bem feito e entrega diversão com combos de decks, ideal pra vc que jogou muito balatro",True,1777654037,1777654037,1418,337,True,False,0,0,0.5,0
224522172,schinese,比隔壁想教玩家游戏的蠕动区好玩多了,True,1777653924,1777653924,2713,2453,True,False,0,0,0.5,0
224521994,schinese,爽就完了！,True,1777653779,1777653779,1103,1083,True,False,0,0,0.5,0
224521942,schinese,爽,True,1777653736,1777653736,1159,801,False,False,0,0,0.5,0
224521560,english,Really fun and really addictive.,True,1777653434,1777653434,1581,568,True,False,0,0,0.5,0
224520866,russian,топчик,True,1777652868,1777652868,444,444,True,False,0,0,0.5,0
224520847,schinese,已通关,True,1777652855,1777652855,1358,1358,True,False,0,0,0.5,0
